k141_710763	vMAG_1
k141_710764	vMAG_1
k141_710762	vMAG_1
k141_629453	vMAG_10
k141_629455	vMAG_10
k141_629454	vMAG_10
k141_261899	vMAG_100
k141_261898	vMAG_100
k141_768052	vMAG_100
k141_250633	vMAG_101
k141_250634	vMAG_101
k141_250635	vMAG_101
k141_250632	vMAG_101
k141_876171	vMAG_102
k141_876170	vMAG_102
k141_202653	vMAG_103
k141_202651	vMAG_103
k141_29876	vMAG_104
k141_29877	vMAG_104
k141_277509	vMAG_105
k141_84927	vMAG_105
k141_252817	vMAG_106
k141_252818	vMAG_106
k141_625388	vMAG_107
k141_625387	vMAG_107
k141_250488	vMAG_108
k141_250489	vMAG_108
k141_70023	vMAG_109
k141_252787	vMAG_109
k141_336038	vMAG_109
k141_628553	vMAG_109
k141_818656	vMAG_109
k141_499937	vMAG_11
k141_962877	vMAG_11
k141_1118276	vMAG_110
k141_1118275	vMAG_110
k141_835031	vMAG_111
k141_835032	vMAG_111
k141_1032482	vMAG_112
k141_1032483	vMAG_112
k141_791957	vMAG_112
k141_129995	vMAG_112
k141_1034509	vMAG_112
k141_1034508	vMAG_112
k141_1168090	vMAG_113
k141_1168089	vMAG_113
k141_844962	vMAG_113
k141_514589	vMAG_114
k141_514588	vMAG_114
k141_514590	vMAG_114
k141_1145591	vMAG_115
k141_1147139	vMAG_115
k141_3850	vMAG_116
k141_412457	vMAG_116
k141_3849	vMAG_116
k141_128987	vMAG_117
k141_128988	vMAG_117
k141_174139	vMAG_118
k141_12896	vMAG_118
k141_12895	vMAG_118
k141_174140	vMAG_118
k141_53601	vMAG_119
k141_470485	vMAG_119
k141_470484	vMAG_119
k141_855219	vMAG_12
k141_855222	vMAG_12
k141_1145397	vMAG_12
k141_855221	vMAG_12
k141_846796	vMAG_120
k141_846797	vMAG_120
k141_60950	vMAG_121
k141_60949	vMAG_121
k141_367450	vMAG_122
k141_367449	vMAG_122
k141_353617	vMAG_123
k141_353618	vMAG_123
k141_419732	vMAG_124
k141_419734	vMAG_124
k141_616090	vMAG_125
k141_616091	vMAG_125
k141_1168033	vMAG_126
k141_1168032	vMAG_126
k141_141996	vMAG_127
k141_141995	vMAG_127
k141_646575	vMAG_128
k141_1016452	vMAG_128
k141_1021207	vMAG_129
k141_1021206	vMAG_129
k141_1021204	vMAG_129
k141_786292	vMAG_13
k141_922157	vMAG_13
k141_934580	vMAG_130
k141_934581	vMAG_130
k141_401147	vMAG_131
k141_401148	vMAG_131
k141_1015711	vMAG_132
k141_723035	vMAG_132
k141_1015712	vMAG_132
k141_237405	vMAG_133
k141_237403	vMAG_133
k141_237404	vMAG_133
k141_1096535	vMAG_134
k141_1096537	vMAG_134
k141_1096536	vMAG_134
k141_162245	vMAG_134
k141_429952	vMAG_135
k141_429953	vMAG_135
k141_616104	vMAG_136
k141_616105	vMAG_136
k141_215358	vMAG_137
k141_934251	vMAG_137
k141_934250	vMAG_137
k141_385026	vMAG_138
k141_416929	vMAG_138
k141_353323	vMAG_139
k141_353322	vMAG_139
k141_438780	vMAG_14
k141_31477	vMAG_14
k141_401729	vMAG_14
k141_102981	vMAG_140
k141_605682	vMAG_140
k141_368575	vMAG_140
k141_598958	vMAG_140
k141_827711	vMAG_140
k141_598960	vMAG_140
k141_1168074	vMAG_141
k141_1168075	vMAG_141
k141_650469	vMAG_142
k141_650468	vMAG_142
k141_69840	vMAG_143
k141_69837	vMAG_143
k141_69838	vMAG_143
k141_800644	vMAG_144
k141_800643	vMAG_144
k141_13763	vMAG_144
k141_40524	vMAG_145
k141_40525	vMAG_145
k141_448922	vMAG_146
k141_448921	vMAG_146
k141_448923	vMAG_146
k141_680493	vMAG_147
k141_452623	vMAG_147
k141_706972	vMAG_147
k141_242052	vMAG_148
k141_172801	vMAG_148
k141_242053	vMAG_148
k141_168763	vMAG_149
k141_168764	vMAG_149
k141_1059933	vMAG_15
k141_327891	vMAG_15
k141_528659	vMAG_15
k141_742654	vMAG_15
k141_979213	vMAG_15
k141_979214	vMAG_15
k141_85844	vMAG_15
k141_993125	vMAG_15
k141_742653	vMAG_15
k141_237909	vMAG_15
k141_1168051	vMAG_150
k141_1168052	vMAG_150
k141_848051	vMAG_151
k141_848052	vMAG_151
k141_316583	vMAG_152
k141_316584	vMAG_152
k141_147670	vMAG_153
k141_147669	vMAG_153
k141_659259	vMAG_154
k141_659260	vMAG_154
k141_893558	vMAG_155
k141_375743	vMAG_155
k141_893559	vMAG_155
k141_1168198	vMAG_156
k141_1168199	vMAG_156
k141_228492	vMAG_157
k141_1018486	vMAG_157
k141_487879	vMAG_158
k141_487877	vMAG_158
k141_915922	vMAG_159
k141_915923	vMAG_159
k141_687757	vMAG_16
k141_687756	vMAG_16
k141_687755	vMAG_16
k141_912329	vMAG_160
k141_912330	vMAG_160
k141_860851	vMAG_161
k141_542022	vMAG_161
k141_542024	vMAG_161
k141_941374	vMAG_162
k141_941375	vMAG_162
k141_201289	vMAG_163
k141_201290	vMAG_163
k141_15381	vMAG_164
k141_1143811	vMAG_164
k141_426748	vMAG_165
k141_670073	vMAG_165
k141_670074	vMAG_165
k141_929424	vMAG_166
k141_985809	vMAG_166
k141_75109	vMAG_166
k141_985811	vMAG_166
k141_75110	vMAG_166
k141_985810	vMAG_166
k141_991133	vMAG_167
k141_1121906	vMAG_167
k141_1055023	vMAG_168
k141_497809	vMAG_168
k141_497810	vMAG_168
k141_1055022	vMAG_168
k141_1104065	vMAG_169
k141_263410	vMAG_169
k141_288351	vMAG_17
k141_288350	vMAG_17
k141_152327	vMAG_170
k141_152326	vMAG_170
k141_819790	vMAG_171
k141_819791	vMAG_171
k141_912282	vMAG_172
k141_912281	vMAG_172
k141_482240	vMAG_173
k141_904539	vMAG_173
k141_373451	vMAG_174
k141_373449	vMAG_174
k141_1044185	vMAG_174
k141_373450	vMAG_174
k141_1044186	vMAG_174
k141_1100080	vMAG_175
k141_1100079	vMAG_175
k141_156713	vMAG_176
k141_297942	vMAG_176
k141_1043999	vMAG_177
k141_893238	vMAG_177
k141_840814	vMAG_178
k141_840812	vMAG_178
k141_667619	vMAG_179
k141_667620	vMAG_179
k141_156890	vMAG_18
k141_156891	vMAG_18
k141_156892	vMAG_18
k141_851168	vMAG_180
k141_993343	vMAG_180
k141_781799	vMAG_181
k141_781800	vMAG_181
k141_781798	vMAG_181
k141_781801	vMAG_181
k141_654465	vMAG_182
k141_654464	vMAG_182
k141_159410	vMAG_183
k141_159411	vMAG_183
k141_159412	vMAG_183
k141_61613	vMAG_184
k141_61611	vMAG_184
k141_61612	vMAG_184
k141_1168069	vMAG_185
k141_1168068	vMAG_185
k141_283432	vMAG_186
k141_283431	vMAG_186
k141_1138764	vMAG_187
k141_375911	vMAG_187
k141_912976	vMAG_188
k141_1163084	vMAG_188
k141_1163082	vMAG_188
k141_1163083	vMAG_188
k141_260658	vMAG_189
k141_74467	vMAG_189
k141_530528	vMAG_19
k141_413520	vMAG_19
k141_186892	vMAG_190
k141_483484	vMAG_190
k141_140018	vMAG_191
k141_140019	vMAG_191
k141_140020	vMAG_191
k141_191867	vMAG_192
k141_526958	vMAG_192
k141_867967	vMAG_193
k141_867968	vMAG_193
k141_867969	vMAG_193
k141_1140448	vMAG_194
k141_1140447	vMAG_194
k141_1140445	vMAG_194
k141_95558	vMAG_195
k141_95559	vMAG_195
k141_967267	vMAG_196
k141_967269	vMAG_196
k141_596125	vMAG_197
k141_596126	vMAG_197
k141_470616	vMAG_198
k141_90906	vMAG_198
k141_236452	vMAG_199
k141_236453	vMAG_199
k141_1087120	vMAG_2
k141_521907	vMAG_2
k141_53223	vMAG_2
k141_627472	vMAG_20
k141_619295	vMAG_20
k141_897298	vMAG_20
k141_17313	vMAG_200
k141_17311	vMAG_200
k141_1112643	vMAG_201
k141_118553	vMAG_201
k141_1168064	vMAG_202
k141_1168062	vMAG_202
k141_686848	vMAG_203
k141_686849	vMAG_203
k141_1012317	vMAG_204
k141_248272	vMAG_204
k141_144731	vMAG_205
k141_8477	vMAG_205
k141_546112	vMAG_205
k141_470185	vMAG_205
k141_755554	vMAG_205
k141_144732	vMAG_205
k141_533896	vMAG_205
k141_744940	vMAG_206
k141_253740	vMAG_206
k141_744937	vMAG_206
k141_324894	vMAG_207
k141_324893	vMAG_207
k141_1168100	vMAG_208
k141_1168099	vMAG_208
k141_405137	vMAG_209
k141_879241	vMAG_209
k141_777603	vMAG_21
k141_812304	vMAG_21
k141_388187	vMAG_210
k141_388188	vMAG_210
k141_1168086	vMAG_211
k141_1168085	vMAG_211
k141_734595	vMAG_212
k141_734594	vMAG_212
k141_276142	vMAG_213
k141_276141	vMAG_213
k141_276140	vMAG_213
k141_46671	vMAG_214
k141_46673	vMAG_214
k141_46672	vMAG_214
k141_227155	vMAG_215
k141_227153	vMAG_215
k141_227154	vMAG_215
k141_284353	vMAG_216
k141_1161116	vMAG_216
k141_400302	vMAG_217
k141_400301	vMAG_217
k141_182429	vMAG_218
k141_182430	vMAG_218
k141_426800	vMAG_219
k141_426798	vMAG_219
k141_426799	vMAG_219
k141_85752	vMAG_22
k141_85751	vMAG_22
k141_243247	vMAG_220
k141_243246	vMAG_220
k141_316382	vMAG_221
k141_316383	vMAG_221
k141_114263	vMAG_222
k141_114264	vMAG_222
k141_273254	vMAG_223
k141_273255	vMAG_223
k141_137444	vMAG_224
k141_137443	vMAG_224
k141_663028	vMAG_225
k141_652593	vMAG_225
k141_336564	vMAG_226
k141_336563	vMAG_226
k141_1168026	vMAG_227
k141_1168024	vMAG_227
k141_1168025	vMAG_227
k141_811625	vMAG_228
k141_302251	vMAG_228
k141_811626	vMAG_228
k141_167867	vMAG_229
k141_167868	vMAG_229
k141_6751	vMAG_23
k141_213920	vMAG_23
k141_356039	vMAG_23
k141_762058	vMAG_230
k141_762056	vMAG_230
k141_133790	vMAG_231
k141_133791	vMAG_231
k141_1043214	vMAG_232
k141_1043213	vMAG_232
k141_1168071	vMAG_233
k141_1168072	vMAG_233
k141_1142691	vMAG_234
k141_1142690	vMAG_234
k141_88236	vMAG_235
k141_88235	vMAG_235
k141_559934	vMAG_236
k141_559933	vMAG_236
k141_264571	vMAG_237
k141_555666	vMAG_237
k141_503868	vMAG_238
k141_13001	vMAG_238
k141_616112	vMAG_239
k141_616110	vMAG_239
k141_327557	vMAG_24
k141_327556	vMAG_24
k141_327558	vMAG_24
k141_327559	vMAG_24
k141_292024	vMAG_240
k141_292022	vMAG_240
k141_82109	vMAG_241
k141_82108	vMAG_241
k141_482239	vMAG_242
k141_904541	vMAG_242
k141_133534	vMAG_243
k141_133533	vMAG_243
k141_647688	vMAG_244
k141_647689	vMAG_244
k141_145625	vMAG_245
k141_145624	vMAG_245
k141_1028158	vMAG_246
k141_1028159	vMAG_246
k141_549529	vMAG_247
k141_549530	vMAG_247
k141_813399	vMAG_248
k141_813400	vMAG_248
k141_699344	vMAG_249
k141_699345	vMAG_249
k141_783207	vMAG_25
k141_483485	vMAG_25
k141_379901	vMAG_250
k141_558696	vMAG_250
k141_305662	vMAG_251
k141_305663	vMAG_251
k141_510808	vMAG_252
k141_510807	vMAG_252
k141_221479	vMAG_253
k141_341116	vMAG_253
k141_5120	vMAG_253
k141_639109	vMAG_253
k141_651058	vMAG_253
k141_382621	vMAG_254
k141_382622	vMAG_254
k141_850428	vMAG_255
k141_850429	vMAG_255
k141_120855	vMAG_256
k141_279007	vMAG_256
k141_279006	vMAG_256
k141_404973	vMAG_256
k141_1082410	vMAG_257
k141_1082411	vMAG_257
k141_531727	vMAG_258
k141_531728	vMAG_258
k141_282679	vMAG_259
k141_282680	vMAG_259
k141_715680	vMAG_26
k141_48847	vMAG_26
k141_934579	vMAG_260
k141_682659	vMAG_260
k141_682658	vMAG_260
k141_260502	vMAG_261
k141_260503	vMAG_261
k141_68907	vMAG_262
k141_292208	vMAG_262
k141_730421	vMAG_263
k141_730422	vMAG_263
k141_29900	vMAG_264
k141_29901	vMAG_264
k141_1057743	vMAG_265
k141_180325	vMAG_265
k141_80873	vMAG_266
k141_129357	vMAG_266
k141_236156	vMAG_266
k141_80872	vMAG_266
k141_373613	vMAG_266
k141_199099	vMAG_267
k141_199098	vMAG_267
k141_645241	vMAG_268
k141_645242	vMAG_268
k141_645243	vMAG_268
k141_1008902	vMAG_269
k141_1008903	vMAG_269
k141_152197	vMAG_27
k141_152195	vMAG_27
k141_587539	vMAG_270
k141_431431	vMAG_270
k141_215431	vMAG_271
k141_215432	vMAG_271
k141_461391	vMAG_272
k141_461392	vMAG_272
k141_58188	vMAG_273
k141_58190	vMAG_273
k141_465602	vMAG_274
k141_217931	vMAG_274
k141_279004	vMAG_275
k141_120856	vMAG_275
k141_336254	vMAG_276
k141_534478	vMAG_276
k141_84124	vMAG_277
k141_84123	vMAG_277
k141_510603	vMAG_278
k141_510605	vMAG_278
k141_1168066	vMAG_279
k141_1168067	vMAG_279
k141_126246	vMAG_28
k141_126245	vMAG_28
k141_621320	vMAG_280
k141_91190	vMAG_280
k141_787451	vMAG_281
k141_787450	vMAG_281
k141_382115	vMAG_282
k141_382114	vMAG_282
k141_660222	vMAG_283
k141_404975	vMAG_283
k141_502623	vMAG_283
k141_502622	vMAG_283
k141_504069	vMAG_284
k141_504070	vMAG_284
k141_669860	vMAG_285
k141_249933	vMAG_285
k141_1084256	vMAG_286
k141_497465	vMAG_286
k141_994547	vMAG_287
k141_994546	vMAG_287
k141_994545	vMAG_287
k141_1168047	vMAG_288
k141_1168049	vMAG_288
k141_466194	vMAG_289
k141_466193	vMAG_289
k141_466192	vMAG_289
k141_1021329	vMAG_29
k141_1021328	vMAG_29
k141_101676	vMAG_290
k141_376398	vMAG_290
k141_979066	vMAG_291
k141_979065	vMAG_291
k141_516675	vMAG_292
k141_849035	vMAG_292
k141_896710	vMAG_293
k141_896709	vMAG_293
k141_1114522	vMAG_294
k141_1114523	vMAG_294
k141_382722	vMAG_295
k141_382723	vMAG_295
k141_1027362	vMAG_296
k141_1027363	vMAG_296
k141_744517	vMAG_297
k141_744516	vMAG_297
k141_1168083	vMAG_298
k141_1168084	vMAG_298
k141_865157	vMAG_299
k141_865156	vMAG_299
k141_499850	vMAG_3
k141_953515	vMAG_3
k141_499851	vMAG_3
k141_210679	vMAG_30
k141_210680	vMAG_30
k141_889387	vMAG_300
k141_889386	vMAG_300
k141_153407	vMAG_301
k141_153406	vMAG_301
k141_346106	vMAG_302
k141_346107	vMAG_302
k141_429697	vMAG_303
k141_907123	vMAG_303
k141_845669	vMAG_304
k141_845668	vMAG_304
k141_405490	vMAG_305
k141_405491	vMAG_305
k141_336115	vMAG_306
k141_977687	vMAG_306
k141_11101	vMAG_307
k141_11100	vMAG_307
k141_1138765	vMAG_308
k141_1138763	vMAG_308
k141_375910	vMAG_308
k141_854620	vMAG_309
k141_423714	vMAG_309
k141_982781	vMAG_309
k141_682754	vMAG_31
k141_682756	vMAG_31
k141_167257	vMAG_310
k141_167256	vMAG_310
k141_1145685	vMAG_311
k141_1145686	vMAG_311
k141_60175	vMAG_312
k141_60177	vMAG_312
k141_1168093	vMAG_313
k141_1168094	vMAG_313
k141_469309	vMAG_314
k141_469310	vMAG_314
k141_792102	vMAG_315
k141_792101	vMAG_315
k141_443010	vMAG_32
k141_312414	vMAG_32
k141_443008	vMAG_32
k141_126927	vMAG_33
k141_377431	vMAG_33
k141_719077	vMAG_34
k141_558697	vMAG_34
k141_719078	vMAG_34
k141_379902	vMAG_34
k141_225481	vMAG_34
k141_333609	vMAG_34
k141_225482	vMAG_34
k141_58738	vMAG_35
k141_58737	vMAG_35
k141_102092	vMAG_36
k141_102091	vMAG_36
k141_512671	vMAG_37
k141_696506	vMAG_37
k141_377044	vMAG_37
k141_821692	vMAG_38
k141_821693	vMAG_38
k141_281972	vMAG_39
k141_281971	vMAG_39
k141_389149	vMAG_4
k141_71355	vMAG_4
k141_938162	vMAG_40
k141_153244	vMAG_40
k141_938161	vMAG_40
k141_153243	vMAG_40
k141_862088	vMAG_41
k141_862089	vMAG_41
k141_986085	vMAG_42
k141_986086	vMAG_42
k141_288522	vMAG_43
k141_643846	vMAG_43
k141_736175	vMAG_43
k141_621322	vMAG_43
k141_91189	vMAG_43
k141_207710	vMAG_44
k141_121443	vMAG_44
k141_207709	vMAG_44
k141_990436	vMAG_45
k141_990437	vMAG_45
k141_995998	vMAG_46
k141_995999	vMAG_46
k141_153412	vMAG_47
k141_844848	vMAG_47
k141_844847	vMAG_47
k141_693949	vMAG_48
k141_1090205	vMAG_48
k141_1168042	vMAG_49
k141_1168043	vMAG_49
k141_569818	vMAG_5
k141_1148157	vMAG_5
k141_1004249	vMAG_5
k141_590944	vMAG_5
k141_14276	vMAG_5
k141_839226	vMAG_5
k141_859211	vMAG_50
k141_859212	vMAG_50
k141_832617	vMAG_50
k141_549773	vMAG_50
k141_859210	vMAG_50
k141_106070	vMAG_51
k141_449729	vMAG_51
k141_555376	vMAG_52
k141_1050685	vMAG_52
k141_340374	vMAG_53
k141_124035	vMAG_53
k141_340372	vMAG_53
k141_15980	vMAG_53
k141_108879	vMAG_54
k141_389708	vMAG_54
k141_416329	vMAG_54
k141_708392	vMAG_55
k141_558245	vMAG_55
k141_601347	vMAG_55
k141_100810	vMAG_55
k141_134739	vMAG_56
k141_134737	vMAG_56
k141_38156	vMAG_56
k141_103227	vMAG_56
k141_616950	vMAG_56
k141_103228	vMAG_56
k141_134738	vMAG_56
k141_30812	vMAG_56
k141_134736	vMAG_56
k141_540767	vMAG_57
k141_540766	vMAG_57
k141_752287	vMAG_58
k141_1164692	vMAG_58
k141_68222	vMAG_58
k141_859880	vMAG_58
k141_809206	vMAG_59
k141_208468	vMAG_59
k141_376364	vMAG_6
k141_128705	vMAG_6
k141_272184	vMAG_6
k141_106597	vMAG_60
k141_167456	vMAG_60
k141_57272	vMAG_61
k141_57273	vMAG_61
k141_996531	vMAG_62
k141_996529	vMAG_62
k141_996530	vMAG_62
k141_1168077	vMAG_63
k141_1168076	vMAG_63
k141_122115	vMAG_64
k141_122116	vMAG_64
k141_1168030	vMAG_65
k141_1168029	vMAG_65
k141_84423	vMAG_66
k141_84424	vMAG_66
k141_641999	vMAG_67
k141_642000	vMAG_67
k141_436168	vMAG_68
k141_436169	vMAG_68
k141_30341	vMAG_69
k141_30340	vMAG_69
k141_864208	vMAG_7
k141_864209	vMAG_7
k141_115885	vMAG_70
k141_149053	vMAG_70
k141_874563	vMAG_70
k141_115884	vMAG_70
k141_101133	vMAG_70
k141_801733	vMAG_71
k141_801735	vMAG_71
k141_762494	vMAG_72
k141_762493	vMAG_72
k141_120909	vMAG_73
k141_520974	vMAG_73
k141_331993	vMAG_73
k141_553819	vMAG_73
k141_1014265	vMAG_73
k141_820654	vMAG_73
k141_380089	vMAG_73
k141_580164	vMAG_73
k141_107001	vMAG_73
k141_1168101	vMAG_74
k141_1168102	vMAG_74
k141_624714	vMAG_75
k141_624712	vMAG_75
k141_474011	vMAG_75
k141_479410	vMAG_75
k141_265394	vMAG_75
k141_265393	vMAG_75
k141_62857	vMAG_76
k141_62858	vMAG_76
k141_215830	vMAG_77
k141_215828	vMAG_77
k141_215829	vMAG_77
k141_98922	vMAG_78
k141_98921	vMAG_78
k141_140733	vMAG_79
k141_140734	vMAG_79
k141_481609	vMAG_8
k141_481608	vMAG_8
k141_1168037	vMAG_80
k141_1168034	vMAG_80
k141_1168036	vMAG_80
k141_1168035	vMAG_80
k141_994871	vMAG_81
k141_32975	vMAG_81
k141_261900	vMAG_81
k141_77057	vMAG_82
k141_77055	vMAG_82
k141_100950	vMAG_83
k141_954027	vMAG_83
k141_100951	vMAG_83
k141_348541	vMAG_84
k141_348542	vMAG_84
k141_1168006	vMAG_85
k141_160902	vMAG_85
k141_1168005	vMAG_85
k141_169079	vMAG_86
k141_1004716	vMAG_86
k141_385311	vMAG_87
k141_385310	vMAG_87
k141_447315	vMAG_88
k141_250323	vMAG_88
k141_864618	vMAG_89
k141_864619	vMAG_89
k141_84468	vMAG_9
k141_1119137	vMAG_9
k141_496406	vMAG_90
k141_620603	vMAG_90
k141_620604	vMAG_90
k141_516268	vMAG_91
k141_516267	vMAG_91
k141_42049	vMAG_92
k141_42048	vMAG_92
k141_1137131	vMAG_93
k141_185235	vMAG_93
k141_520552	vMAG_93
k141_335306	vMAG_94
k141_335305	vMAG_94
k141_396773	vMAG_95
k141_396772	vMAG_95
k141_1102883	vMAG_96
k141_1102884	vMAG_96
k141_804990	vMAG_97
k141_87020	vMAG_97
k141_523428	vMAG_98
k141_523429	vMAG_98
k141_472411	vMAG_99
k141_472410	vMAG_99
k141_472409	vMAG_99
