mobile_cluster_name	mobile_cluster_length (bp)	mobile_cluster_read_count (reads)	mobile_cluster_read_depth (reads/kbp)	mobile_cluster_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
vMAG_73	196902	185928	944.2666910442758	788.7001203358585	bin_34	2480254	2790836	1125.2218522780329	97910	0.03231310946536113	11975	0.024520495159183885	0.7588404695459364	0.7009285491026682	0.03498287406123653	1.0826217173168469
vMAG_59	20736	2764	133.29475308641975	121.4463305898491	bin_27	2621661	404885	154.43835034354174	24500	0.007221956055694172	410	0.007541927252688229	1.0443053370204012	0.7863741766193225	0.009590761595340657	1.3280005474110843
vMAG_60	43299	16774	387.3992470957759	383.35594119001433	bin_15	2975678	1560449	524.4011616848328	301907	0.06902334351816883	7585	0.05886969484795386	0.8528954386635552	0.7310356444641379	0.08052917158520552	1.1666947366003508
vMAG_221	15478	1675	108.21811603566353	15.459730862237645	bin_193	604706	11705	19.35651374386892	57	0.0003145448189486318	2	0.0002136834444144852	0.6793418029542613	0.7986836403913096	0.0002675445365448984	0.8505768349298132
vMAG_221	15478	1675	108.21811603566353	15.459730862237645	bin_88	1749133	171483	98.03885696513645	3191	0.0021173956125259325	2	7.387411988574093e-05	0.034889143742776206	0.15768983177491833	0.00046847738407880735	0.2212517024723313
vMAG_113	82181	71809	873.7907788904978	4.092696856629966	bin_2	5101738	148221	29.053040356051213	4084	0.00031616987900277843	6	1.4310726349093998e-05	0.04526277580340991	0.14086983002374595	0.00010158829854967304	0.3213092242375824
vMAG_113	82181	71809	873.7907788904978	287.1708961068693	bin_75	1974497	1476870	747.9727748383513	18855	0.00972173184958746	421	0.002594503112606055	0.26687663810807044	0.3839322843922113	0.006757710195466669	0.6951138233414071
vMAG_113	82181	71809	873.7907788904978	4.092696856629966	bin_63	2087975	59744	28.613369412947954	2358	0.0010895870733128525	6	3.4966690895616146e-05	0.03209169028529414	0.14303442553598608	0.0002444634623069735	0.22436340178274203
vMAG_113	82181	71809	873.7907788904978	12.960206712661561	bin_19	2872511	244417	85.08827294308011	13166	0.0032328964742924992	19	8.048602494662384e-05	0.024895948752654613	0.1523148403932385	0.0005284187984495091	0.16345057834403762
vMAG_113	82181	71809	873.7907788904978	5.456929142173288	bin_28	2617741	77169	29.479234194673957	1299	0.00038082305533200983	8	3.7187063921538515e-05	0.09764919271790944	0.1851109532268378	0.00020089067271977643	0.5275170972635456
vMAG_113	82181	71809	873.7907788904978	11.595974427118238	bin_96	1632874	47220	28.918336626096075	298	0.00022455528112393523	17	0.00012668489211733013	0.5641590412982136	0.4009903673593025	0.00031593001336068427	1.406914198496708
vMAG_285	22043	3094	140.3620196887901	132.30498532598946	bin_83	1788708	216580	121.08180876923456	14097	0.008868069498504487	312	0.007913059731341512	0.8923091697325976	1.092690856461723	0.007241810146526751	0.8166163050197127
vMAG_275	87959	44815	509.49874373287554	386.6675582818994	bin_216	387892	215734	556.170274200035	6602	0.09709825665668396	2468	0.07233592667130646	0.7449765748840257	0.6952323348062083	0.10404568811010445	1.0715505271941692
vMAG_7	15897	582	36.61068126061521	28.844779175030162	bin_43	2389591	324097	135.62864942159558	23154	0.00814896220107806	52	0.0013688775326907055	0.16798182380936938	0.2126746767592403	0.006436485779829594	0.7898534342174375
vMAG_7	15897	582	36.61068126061521	3.8829510427925222	bin_1	6628220	144560	21.809776983865955	701	3.196098254056662e-05	7	6.643331910185485e-05	2.0785756200559247	0.17803717322121093	0.0003731429672797127	11.674952946333839
vMAG_239	29061	2605	89.63903513299611	14.536059751296667	bin_81	1850315	34854	18.83679265422374	515	0.00030177635005947936	6	0.00011158222736146901	0.36975139814460756	0.7716844379044154	0.0001445956687483312	0.47914844460088324
vMAG_215	33508	4922	146.89029485496002	142.20523854626524	bin_56	2197421	290873	132.37017394481987	22132	0.009274787694893916	516	0.007007900456047852	0.7555860777175458	1.0742997029341763	0.0065232266535190835	0.7033289459671772
vMAG_68	41994	1788	42.57751107301043	3.87068282481913	bin_51	2310791	21300	9.217622883246472	264	9.953603652292663e-05	4	4.1220388440228654e-05	0.4141252744249482	0.4199220204435034	9.816200730957969e-05	0.9861956607742719
vMAG_205	87953	4020	45.706229463463444	44.67448613471709	bin_241	271150	12865	47.44606306472432	1281	0.03996763481710772	866	0.036312623417450215	0.9085507206923085	0.9415846805618764	0.03856543566084912	0.9649166341046931
vMAG_262	28625	2409	84.15720524017468	54.35152838427948	bin_355	105876	8281	78.21413729268201	127	0.025843360552988498	62	0.02045731671605294	0.7915888753750826	0.6949067044093677	0.029438939912718967	1.1391297138914342
vMAG_167	21996	624	28.368794326241133	21.421334491243304	bin_7	3343853	62561	18.709255460691605	813	0.0001456465688615949	37	0.0005030496324298809	3.453906510546906	1.1449592174445324	0.00043936030625846387	3.016619682101673
vMAG_108	24616	747	30.34611634709132	24.02400877478063	bin_265	218529	13827	63.27306673256181	108	0.004814439898232744	38	0.007064103195524711	1.4672741471168351	0.3796877568195586	0.018605032868841832	3.8644231233775
vMAG_77	24735	9557	386.3755811602992	7.539035729957058	bin_177	822024	17080	20.777982151372708	256	0.0007619289136521874	4	0.00019672682330949478	0.25819577100246194	0.3628377228853759	0.0005421895544517095	0.7116012330504803
vMAG_77	24735	9557	386.3755811602992	3.769517864978529	bin_95	1639056	35036	21.37571870637733	453	0.00033977371474884944	2	4.933149636259046e-05	0.1451892663299597	0.17634578358546202	0.0002797429876665186	0.8233214504932974
vMAG_77	24735	9557	386.3755811602992	7.539035729957058	bin_316	136787	1807	13.21031969412298	35	0.004908071869279492	4	0.0011822334739716796	0.24087533871936398	0.5706929055858528	0.002071575557362223	0.42207522883448156
vMAG_55	45264	6655	147.0263343937787	87.49218109338956	bin_140	1211134	214011	176.702990750817	7165	0.009880259527932249	266	0.004852175608400932	0.4910979913719332	0.4951369567749381	0.009799663592080572	0.9918427308894239
vMAG_55	45264	6655	147.0263343937787	23.682094130541536	bin_199	564844	61315	108.55209579990228	480	0.003065245373876474	72	0.0028161192835435083	0.9187255635532018	0.21816339846810084	0.012908303149463783	4.2111810230511
vMAG_22	12458	1022	82.03563974955851	13.672606624926418	bin_145	1176500	56022	47.61750956226094	1375	0.0019942238942921076	2	0.00013645508918465834	0.06842516007115439	0.28713401332023014	0.00047523136533627914	0.2383039169756677
vMAG_268	87574	31085	354.9569506931281	5.725112107953678	bin_95	1639056	35036	21.37571870637733	453	0.00033977371474884944	4	2.786705100894501e-05	0.082016500392161	0.26783249660960506	0.00010404656403425257	0.30622311119964263
vMAG_268	87574	31085	354.9569506931281	4.293834080965259	bin_25	2666493	36429	13.661764722427549	675	0.00019100644695170955	3	1.2847115244213289e-05	0.06726011320163089	0.3142957127578384	4.0875884470342294e-05	0.21400264296145238
vMAG_207	106238	14237	134.01042941320432	39.74885618188264	bin_353	106238	14237	134.01042941320432	35	0.021537257042510756	70	0.006202092905749107	0.28797041765844494	0.2966101694915254	0.020909913225096992	0.9708716938199002
vMAG_207	106238	14237	134.01042941320432	2.2713632103932935	bin_25	2666493	36429	13.661764722427549	675	0.00019100644695170955	4	1.4120161278095529e-05	0.07392505071656248	0.1662569409253958	8.492975510978302e-05	0.4446433953679849
vMAG_96	13409	1749	130.43478260869566	5.671077504725898	bin_24	2678982	24210	9.037014806370479	387	0.00010885669465853493	2	5.5675459403390585e-05	0.5114564572995267	0.627538808581809	8.87203446894591e-05	0.8150196454867551
vMAG_96	13409	1749	130.43478260869566	5.671077504725898	bin_1	6628220	144560	21.809776983865955	701	3.196098254056662e-05	2	2.2502806723888784e-05	0.7040711810197636	0.2600245527004309	8.654108425604646e-05	2.7077103823765056
vMAG_217	50381	9460	187.76919870586133	3.7553839741172266	bin_155	1057277	22234	21.02949368992232	570	0.0010281984534212638	2	3.754692952916786e-05	0.036517200939403166	0.17857700377812086	0.00021025624092013177	0.20448994084801211
vMAG_33	51818	2889	55.752827202902466	31.615932499206885	bin_162	997479	39036	39.13465847401299	1624	0.0033338114642215123	186	0.0035985582442329355	1.0794126431121518	0.8078755183260679	0.004454347436705609	1.3361125800033076
vMAG_44	25876	19582	756.7630236512598	5.213063308734281	bin_2	5101738	148221	29.053040356051213	4084	0.00031616987900277843	6	4.54502164977158e-05	0.14375251887076945	0.17943262546181318	0.00025329962363722147	0.8011503955915912
vMAG_44	25876	19582	756.7630236512598	1.7376877695780937	bin_240	274143	2640	9.630010614898064	24	0.0006473350903846478	2	0.00028193934870319944	0.435538491410485	0.1804450523543361	0.0015624664961694885	2.41369040451842
vMAG_44	25876	19582	756.7630236512598	474.3887610948196	bin_334	120280	74815	622.0069837046891	3139	0.46493645172075915	546	0.17542927994621504	0.37731883421259016	0.7626743324799158	0.230018597027893	0.4947312609639009
vMAG_236	16316	956	58.592792351066436	43.94459426329983	bin_156	1042903	47422	45.471151200063666	1816	0.003358926753663922	60	0.0035260919806335265	1.049767452293284	0.9664280121247139	0.003648582135860625	1.086234503887513
vMAG_81	37583	1557	41.428305350823514	38.8983325049717	bin_165	954262	49898	52.28962276607473	6545	0.014883624871286437	369	0.010288860814086746	0.6912872974873256	0.7439015706613351	0.013830943796690545	0.9292725338283196
vMAG_112	130604	6862	52.540504119322534	43.682323888136885	bin_17	2924666	169958	58.11193483290058	8106	0.0019076729914980302	646	0.0016912186663415013	0.8865348903500726	0.7516928151462229	0.0022498800470941278	1.1793845471006925
vMAG_128	55076	3329	60.44375045391822	56.70239038455602	bin_18	2881647	154530	53.62558286979633	15696	0.00381159576674586	682	0.004297156833817597	1.1273904938472223	1.0573757402736343	0.0040639828115458295	1.0662155853466708
vMAG_269	28843	6443	223.38175640536699	5.956846837476453	bin_142	1205316	22357	18.548662757318414	294	0.0004064132819725445	2	5.7529240968064524e-05	0.14155354541771828	0.3211469697526398	0.0001791368014849271	0.44077496831668217
vMAG_269	28843	6443	223.38175640536699	11.913693674952906	bin_239	276133	4173	15.112282849206723	12	0.0003207970761286692	4	0.0005022283798507506	1.5655640815420362	0.7883450696251547	0.0006370666846303131	1.9858868176678477
vMAG_269	28843	6443	223.38175640536699	8.935270256214679	bin_28	2617741	77169	29.479234194673957	1299	0.00038082305533200983	3	3.9733255471032276e-05	0.10433521530463001	0.3031038797415241	0.00013108791449622929	0.3442226321669101
vMAG_150	61442	38626	628.6579212916246	3.730907544757416	bin_138	1217096	17027	13.989857825512532	277	0.0003757971276826288	2	2.6744828452066476e-05	0.07116826202741292	0.26668659476678636	0.00010028561231378897	0.2668610399770883
vMAG_150	61442	38626	628.6579212916246	9.32726886189354	bin_142	1205316	22357	18.548662757318414	294	0.0004064132819725445	5	6.751553893272864e-05	0.1661253259367879	0.5028539784202744	0.00013426470074837636	0.33036494303708974
vMAG_150	61442	38626	628.6579212916246	3.730907544757416	bin_1	6628220	144560	21.809776983865955	701	3.196098254056662e-05	2	4.9109751531627346e-06	0.15365532479889996	0.17106582738179302	2.8708101602327517e-05	0.898223374888104
vMAG_150	61442	38626	628.6579212916246	3.730907544757416	bin_81	1850315	34854	18.83679265422374	515	0.00030177635005947936	2	1.7592152541430134e-05	0.05829533208272539	0.19806490485103054	8.882013981559036e-05	0.29432438889954143
vMAG_150	61442	38626	628.6579212916246	31.712714130438034	bin_3	3995901	185768	46.48964025885526	6590	0.000828171044897163	17	6.924188104320365e-05	0.08360818875501941	0.6821458276265636	0.00010150598045013578	0.12256644454738229
vMAG_150	61442	38626	628.6579212916246	3.730907544757416	bin_7	3343853	62561	18.709255460691605	813	0.0001456465688615949	2	9.73458573977274e-06	0.06683704131075911	0.1994150730688403	4.881569677740586e-05	0.3351654430238893
vMAG_150	61442	38626	628.6579212916246	5.596361317136124	bin_25	2666493	36429	13.661764722427549	675	0.00019100644695170955	3	1.8311143361165564e-05	0.09586662467887802	0.4096367805214048	4.470092587354653e-05	0.2340283618010436
vMAG_257	38897	154532	3972.851376712857	28.525695263604067	bin_2	5101738	148221	29.053040356051213	4084	0.00031616987900277843	11	5.543172919524142e-05	0.1753226125463846	0.9818488844546244	5.6456477236852395e-05	0.17856374369032246
vMAG_98	26057	1256	48.202018651418044	28.921211190850826	bin_61	2110704	39227	18.5847944572048	1278	0.000575323590906247	12	0.00021818731599439984	0.379242776488119	1.5561760049296045	0.00014020735141991204	0.24370172479640212
vMAG_142	44952	21471	477.6428190069407	8.00518691073085	bin_2	5101738	148221	29.053040356051213	4084	0.00031616987900277843	3	1.3081395734282055e-05	0.041374579310153384	0.2755369769437407	4.747600804574779e-05	0.1501598071122094
vMAG_142	44952	21471	477.6428190069407	5.336791273820567	bin_118	1412535	45127	31.947526963933637	514	0.0005318421825707543	2	3.149791153759006e-05	0.05922416944315938	0.16704865074049094	0.0001885553184534359	0.3545324621338233
vMAG_142	44952	21471	477.6428190069407	5.336791273820567	bin_163	968501	35976	37.14606386570587	443	0.0009519879738226836	2	4.59389329218553e-05	0.04825579123377859	0.14367043822232858	0.000319752159805939	0.33587836043976727
vMAG_142	44952	21471	477.6428190069407	21.347165095282268	bin_94	1677516	94778	56.49901401834617	1974	0.0014443977815711757	8	0.00010608996271570531	0.07344927004824364	0.37783252444636445	0.0002807856810928552	0.19439636689792225
vMAG_142	44952	21471	477.6428190069407	5.336791273820567	bin_63	2087975	59744	28.613369412947954	2358	0.0010895870733128525	2	2.130863754295419e-05	0.019556617424035697	0.18651390532866058	0.0001142469110032613	0.10485340162479852
vMAG_142	44952	21471	477.6428190069407	10.673582547641134	bin_29	2608979	122598	46.99079601637269	3594	0.0010697345583183652	4	3.410675400127772e-05	0.03188338054151857	0.22714198210054173	0.00015015609921982968	0.14036762489554114
vMAG_142	44952	21471	477.6428190069407	10.673582547641134	bin_231	302696	17098	56.48571504083305	154	0.003482252505337832	4	0.000293970864985	0.08441974398306314	0.18896074060362503	0.0015557245597467796	0.44675811342286637
vMAG_142	44952	21471	477.6428190069407	5.336791273820567	bin_280	180695	4649	25.72843742217549	20	0.0015224376448661602	2	0.00024622652798223405	0.1617317653780692	0.2074277262256415	0.0011870473270983403	0.7797017704476793
vMAG_136	34867	1369	39.26348696475177	9.34844927732185	bin_183	672257	12300	18.296574078068357	432	0.0019903008606581584	5	0.0002133143585353537	0.10717694131168405	0.5109398752702891	0.00041749405137445897	0.20976429223690374
vMAG_315	81740	5538	67.7514068999266	55.76000744861215	bin_77	1901093	166097	87.36921339461037	5383	0.0030047542899070225	372	0.002393894151800901	0.7967021329637494	0.6382111648043276	0.003750943706124065	1.2483362512280938
vMAG_300	39197	4609	117.58552950480905	2.833386253127929	bin_81	1850315	34854	18.83679265422374	515	0.00030177635005947936	2	2.75760144003508e-05	0.0913789778255176	0.15041765894750686	0.00018332963425507338	0.6075016621380024
vMAG_245	36854	4085	110.8427850436859	95.19660960384589	bin_20	2856295	422928	148.06873939841648	19781	0.004873154031867959	505	0.004797375213866192	0.9844497388126433	0.6429217266967828	0.007461834022182218	1.531212429031712
vMAG_170	14796	689	46.566639632333064	44.40074941687571	bin_120	1399048	52110	37.246756365757285	2208	0.0022849529420857803	82	0.0039612925280288576	1.7336429363892543	1.1920702297098662	0.003323036201476974	1.4543127520357584
vMAG_46	12719	14864	1168.6453337526534	19.05400000683674	bin_77	1901093	166097	87.36921339461037	5383	0.0030047542899070225	3	0.0001240694693284657	0.04129105323028088	0.2180859740693527	0.0005689016446743651	0.18933383224888212
vMAG_46	12719	14864	1168.6453337526534	19.05400000683674	bin_88	1749133	171483	98.03885696513645	3191	0.0021173956125259325	3	0.00013484829321387274	0.06368592265712991	0.1943515111932866	0.0006938371221603897	0.32768421642882384
vMAG_46	12719	14864	1168.6453337526534	12.702666671224494	bin_79	1882253	149302	79.3208989439783	3922	0.0022471862315105364	2	8.354087704258704e-05	0.03717576935598777	0.1601427472499519	0.0005216650674300964	0.2321414487661035
vMAG_46	12719	14864	1168.6453337526534	12.702666671224494	bin_17	2924666	169958	58.11193483290058	8106	0.0019076729914980302	2	5.3765136407384836e-05	0.02818362300404794	0.21858963580804347	0.00024596379516638746	0.12893394007389103
vMAG_46	12719	14864	1168.6453337526534	12.702666671224494	bin_128	1296084	25797	19.903802531317414	572	0.0006838922024778526	2	0.00012132320623975034	0.17740106671808312	0.6382030092610508	0.00019010127573705038	0.27796964938082724
vMAG_46	12719	14864	1168.6453337526534	12.702666671224494	bin_10	3195245	137892	43.15537619181002	3341	0.0006595085866183549	2	4.921220952885947e-05	0.07461951296372983	0.2943472584914042	0.000167190989924904	0.2535084353976035
vMAG_46	12719	14864	1168.6453337526534	12.702666671224494	bin_189	619157	16854	27.220882587130568	87	0.00045823657165094164	2	0.00025396638725887064	0.5542254873806268	0.4666515360244063	0.0005442313324895774	1.1876645518030404
vMAG_46	12719	14864	1168.6453337526534	19.05400000683674	bin_218	384287	26937	70.09604800578734	239	0.0035828510504031497	3	0.0006137798042974674	0.17131044401871065	0.2718270223346056	0.0022579793540243947	0.630218594705555
vMAG_46	12719	14864	1168.6453337526534	12.702666671224494	bin_22	2767563	223149	80.63014283685683	12580	0.0033208931404760363	2	5.681715879134118e-05	0.017108999413090624	0.15754240565995847	0.00036064676398287366	0.10859932817084757
vMAG_46	12719	14864	1168.6453337526534	38.10800001367348	bin_178	819525	95753	116.83963271407218	675	0.0021515306537413007	6	0.0005756202669938338	0.26753988654211674	0.32615645161202006	0.0017648593616616968	0.8202808352243458
vMAG_46	12719	14864	1168.6453337526534	25.405333342448987	bin_92	1698859	105404	62.04399541103764	1330	0.0009607007126705663	4	0.0001851184429502867	0.19269106445824574	0.4094728776594773	0.0004520896329163796	0.4705832180135017
vMAG_132	39227	7058	179.9270910342366	4.112619223639694	bin_2	5101738	148221	29.053040356051213	4084	0.00031616987900277843	4	1.998742026486678e-05	0.06321734482711788	0.141555554022528	0.00014119841784297537	0.4465903529087746
vMAG_132	39227	7058	179.9270910342366	90.47762292007327	bin_37	2435803	351799	144.42834662737505	4605	0.0015673397375204415	88	0.0009209910623803733	0.5876141849356777	0.6264533592806779	0.001470167010418616	0.9380014908219232
vMAG_289	117643	7121	60.53058830529653	36.72642436501138	bin_338	117643	7121	60.53058830529653	81	0.02244832585575211	162	0.011705307652295766	0.5214334346138523	0.6067415730337079	0.019292081130635613	0.859399549641349
vMAG_58	27938	7878	281.981530531892	227.00635150246478	bin_103	1579078	410234	259.79337309493263	49180	0.03963309806922043	1821	0.04127727795619324	1.04148502052757	0.8737957739188099	0.04723904508152105	1.1919089695944687
vMAG_224	32131	1778	55.33596837944664	26.561264822134387	bin_265	218529	13827	63.27306673256181	108	0.004814439898232744	12	0.001709023070958228	0.35497858672730886	0.419787852774731	0.0040711589429323815	0.8456142415292792
vMAG_158	169649	5189	30.586681913833857	3.8595182225657862	bin_139	1213923	25853	21.29706744167464	76	0.00010478426035981843	40	0.00019423055328256008	1.8536233649556932	0.1812229891808195	0.001071776567424136	10.228411822002322
vMAG_158	169649	5189	30.586681913833857	18.04324769049505	bin_10	3195245	137892	43.15537619181002	3341	0.0006595085866183549	187	0.0003449738206253629	0.523077072270164	0.4180996502104245	0.0008250995198195975	1.251082300611602
vMAG_143	183803	60587	329.6300930887962	170.73148411265853	bin_230	305946	99878	326.45630274623625	747	0.019356771601308092	707	0.012572511417667472	0.6495148920813761	0.522984187091566	0.024039945619744388	1.2419398293731903
vMAG_233	27177	2284	84.04165286823417	3.5017355361764233	bin_1	6628220	144560	21.809776983865955	701	3.196098254056662e-05	2	1.1102775705950794e-05	0.3473853061888365	0.16055806250411797	6.915115648998337e-05	2.1636117225812113
vMAG_183	167098	8172	48.905432740068704	22.65093726908445	bin_288	167098	8172	48.905432740068704	22	0.002432549121126443	44	0.0015758329342069647	0.6478113516890636	0.4631578947368421	0.00340236656249231	1.398683600237751
vMAG_155	93455	2486	26.60103793269488	14.440563449177219	bin_105	1576524	45069	28.58757621197013	599	0.00048804094600754245	57	0.00038687594508881077	0.7927120628989842	0.5051342353092073	0.0007658873979349128	1.5693097150972992
vMAG_125	46264	8664	187.2730416738717	139.22631378086672	bin_119	1402453	300434	214.2203695952734	4764	0.00498395449947241	255	0.00393014601067988	0.7885597693750849	0.6499209857769689	0.006047113567169186	1.2133163671155747
vMAG_115	91180	402	4.408861592454485	3.4291145719090443	bin_258	233595	1048	4.486397397204564	38	0.0017931447149923767	35	0.0016432548162237572	0.9164094802190816	0.7643358954437912	0.0021499118725408616	1.1989617204710674
vMAG_56	114125	1192938	10452.906900328588	6785.528282247846	bin_101	1586122	2732624	1722.833426432519	27158	0.022036596072915932	20484	0.11316115920597719	5.135146954254784	3.9385863880634577	0.028731414791086197	1.3038045756258394
vMAG_291	20652	9666	468.04183614177805	463.3959915078685	bin_15	2975678	1560449	524.4011616848328	301907	0.06902334351816883	4289	0.06979237794480839	1.0111416571183216	0.8836669812458793	0.07898040712849577	1.1442564660418975
vMAG_255	16268	249	15.306122448979592	13.605442176870747	bin_181	715766	6899	9.638624913728789	28	0.00010996715727918599	8	0.0006870443276829862	6.247722908201669	1.4115542723829637	0.0004867289491626338	4.4261301392644015
